autor,fecha,tweet_id,texto,texto_tokenizado
Chris,2022-10-28T19:40:32Z,1586080496429187e3,"Obrigado @nefercatt!! Continue assim! Devemos salvar a AmazÃ´nia para o Brasil, para as nossas crianÃ§as e o nosso planeta. Hora de fazer o que for preciso para IR VOTAR. #NemTodoHerÃ³iUsaCapa https://t.co/kKDoLMOsEe",
Chris,2022-10-28T18:41:15Z,1586065576736313300,"Ã“timo trabalho, @ChrisHBrasil. A saÃºde do nosso planeta estÃ¡ em suas mÃ£os. O mundo inteiro precisa de herÃ³is brasileiros no domingo. Continue compartilhando suas histÃ³rias de votaÃ§Ã£o #NemTodoHerÃ³iUsaCapa e nÃ£o recue! https://t.co/CD2GIOKQUw",
Chris,2022-10-28T17:45:14Z,1586051477461618700,"Lindo trabalho @lutravassos_! Por favor, saiba que quando vocÃª e os seus amigos escolhem enfrentar seus problemas, e nÃ£o fugir deles, o mundo todo estÃ¡ com vocÃªs. A cada brasileiro que vocÃªs convencem a votar, o mundo estÃ¡ torcendo por vocÃªs. #NemTodoHerÃ³iUsaCapa https://t.co/TdrmqUDGZe",
Chris,2022-10-28T16:40:01Z,1586035064390951e3,"Estamos com vocÃª nesta missÃ£o. @Juliette! Vingadores brasileiros, neste domingo todos vocÃªs sÃ£o dignos de exercer seu voto, algo mais poderoso do que qualquer martelo. #NemTodoHerÃ³iUsaCapa (Mas alguns sim.) https://t.co/Y0YYr5znc1",
Chris,2022-10-27T14:08:29Z,1585634545591668700,@VancityReynolds @TheRock,
Chris,2022-10-27T14:08:28Z,1585634539346399200,"Super thankful for the @peopleschoice nominations. Both to myself and Thor: Love and Thunder.

Vote here: https://t.co/utmJ8KFaSn https://t.co/ndoZVSVtBe",
Chris,2022-10-26T19:03:03Z,1585346286177652700,"On Friday Nov 18, show me who you love and wear your favorite Aussie Artist t shirt and donate to @SupportAct. Letâ€™s all get behind this great cause for the Australian Music Industry!! Show your support and wear it!! #ausmusictshirtday
@teskeybrothers @MushroomGroup https://t.co/qreu7AGuUD",
Chris,2022-10-19T14:04:06Z,1582734338474397700,"Running the marathon of life since 1983. #LimitlesswithChrisHemsworth, a #DisneyPlus Original series from @NatGeo starts streaming November 16 only on @DisneyPlus. https://t.co/ytoUtWJKKL",
Chris,2022-10-18T20:17:27Z,1582465905530876e3,"@freefalling1992 @CentrFit Thank you @freefalling1992. Yes, our goal at @centrfit is to transform your health, fitness, and mindset. Some of my favourite programs are the meditations and sleep visualizations.",
Chris,2022-10-18T20:16:47Z,1582465737515729e3,@maricrislapaix Lets gooooooo @maricrislapaix @centrfit!,
Chris,2022-10-18T20:16:12Z,1582465593130688500,"@Crystal21143006 @CentrFit Proud of your commitment, Crystal!",
Chris,2022-10-18T20:15:51Z,1582465504157241300,@millet_kathy @CentrFit Start with anything you can! Youâ€™ve got this! ğŸ’ª,
Chris,2022-10-18T20:14:31Z,1582465169598611500,"@Seitzy1 Thatâ€™s so weird, yesterday I went to lunch, and the host told me I looked like @seitzy1",
Chris,2022-10-16T22:53:31Z,1581780407367762e3,"Great to sit down with @MensJournal and talk everything from health, death, movies and Pink Floyd. I think we covered everything https://t.co/3OZ7PZDTm6",
Chris,2022-10-13T19:44:17Z,1580645619601133600,Kids wanted to go on a boat trip. This is the best we could do. They might have been slightly disappointed. https://t.co/mR0ILLc8FL,
Chris,2022-10-11T20:14:35Z,1579928469450166300,Thanks @Dr_Palamarchuk! Health is just as much about the mind as it is with the body @CentrFit https://t.co/Pt15KkMM0B,
Chris,2022-10-11T20:13:51Z,1579928286670786600,@I_SinkSo @ChrisEvans @MarkRuffalo @RobertDowneyJr It definitely is! Come try us out @CentrFit,
Chris,2022-10-11T20:13:26Z,1579928181645381600,"@Subhash08432827 @DisneyPlus @NatGeo Iâ€™m one step ahead of you, Subhash",
Chris,2022-10-11T20:12:58Z,1579928061063360500,36 days to go! #LimitlessWithChrisHemsworth https://t.co/xzSz2T0BKp,
Chris,2022-10-11T20:11:56Z,1579927801586946e3,@TurtleBushPSN Waitâ€¦WHAT?,
Chris,2022-10-11T20:11:40Z,1579927734905868300,"@MSTH0R Itâ€™s a sensitive subject, Abs.",
Chris,2022-10-10T20:33:55Z,1579570948214513700,"Dumbbell Static Lunge X 10 Reps 
Dumbbell Floor Tricep Extensions X 10 Reps
Bear Crawl X 30 Seconds
Rest 30 Seconds (My favourite part, again)
@CentrFit",
Chris,2022-10-10T20:33:55Z,1579570946310312e3,"Push-Ups X 20 Reps
Dumbbell Pronated Grip Bent-Over Row X 10 Reps
Sit Thru X 20 Reps
Rest 30 Seconds (My favourite part)
Dumbbell Floor Chest Fly X 20 Reps
Dumbbell Renegade Row X 10 Reps
Mountain Climbers X 20 Reps
Rest 30 Seconds (My favourite part, again)
@CentrFit",
Chris,2022-10-10T20:33:54Z,1579570941293899800,Time for a Full Body Pump-Up with @Centrfit. Keep going until you hit 4 reps! https://t.co/d6ZEGVcvAw,
Chris,2022-10-06T15:30:04Z,1578044929422540800,"TheÂ best way to live a longer and healthier life is apparently to risk it for entertainment purposes.
Join me as I take on some of the most challenging tests of my life.
#LimitlessWithChrisHemsworth, a #DisneyPlus Original series from @NatGeo, streaming Nov 16 on @DisneyPlus https://t.co/uyY4AhGjj6",
Chris,2022-10-05T15:08:39Z,1577677152719442e3,Glad to have Mjolnir back in one piece. Hasnâ€™t changed a bit https://t.co/STVyJBdSPw,
Chris,2022-09-30T13:33:14Z,1575841199784865800,"Punching my way into the weekend, letâ€™s go ğŸ’ªğŸ’ª @CentrFit https://t.co/eGZq1AXaYr",
Chris,2022-09-26T19:55:05Z,1574487742511300600,"@news21shark @CentrFit Week 5! Crushing it, Savannah! Keep it up ğŸ’ª @CentrFit",
Chris,2022-09-26T19:54:29Z,1574487595433721900,"@BenLovesMovies ove that youâ€™re introducing meditations to your kids at such an early age. This is a great story. Thanks for sharing, Ben! @CentrFit",
Chris,2022-09-26T19:53:22Z,1574487314310611e3,"I thought we had this removed from the internetâ€¦but, maybe itâ€™s time to get the band back together @ChrisEvans, @MarkRuffalo, @RobertDowneyJr   thoughts? https://t.co/QnxLAXNIZF",
Chris,2022-09-26T19:51:32Z,1574486850705801200,@_vickyajmera @narendramodi Now thatâ€™s a cake! Happy Birthday!,
Chris,2022-09-26T19:51:10Z,1574486760452677600,"No competition here, Griffâ€™s got this! ğŸ’ª https://t.co/erRaUFHn9q",
Chris,2022-09-26T02:54:09Z,1574230818884665300,"If the sea sickness doesnâ€™t get me. This bad boy certainly will. We call this the 200 Club @centrfit ğŸ’ª Good luck!

Mountain Climbers X 200 Reps
Squats X 200 Reps
Push-Ups X 200 Reps
Flutter Kicks X 200 Reps
Sit Thru X 200 Reps https://t.co/YDCkwlXa1Q",
Chris,2022-09-24T18:11:41Z,1573736947960479700,"ğŸš¨Â We're landing helicopters on moving trainsÂ ğŸš¨Â 

WE ARE BACK for Extraction 2 - where the on-camera stunt-work is just as mind-blowing as the behind-the-scenes effort it takes to shoot it! #RakeLives #TUDUM https://t.co/j13wGoWEeT",
Chris,2022-09-19T01:20:19Z,1571670488824545300,"Ready to kick off the week with this @centrfit strength &amp; cardio routine? Letâ€™s go! ğŸ’ª 6 reps, total! https://t.co/onJ4eUKs5U",
Chris,2022-09-14T15:30:36Z,1570072532669141e3,I thought we were playing truth or dare? https://t.co/NTMF4qwzHU,
Chris,2022-09-14T15:29:51Z,1570072341220331500,"@midjourneymen Well, this is a first. Incredible skills!",
Chris,2022-09-14T15:29:33Z,1570072266980958200,Nope. https://t.co/JQSagpPbF2,
Chris,2022-09-14T15:28:51Z,1570072091096907800,"@JamesStratton36 @torrewofficial @CentrFit Great combo, going to try this one next! Thanks, James!",
Chris,2022-09-14T15:28:36Z,1570072026731217e3,"@krshna74 What @centrfit said! You smashed it, Sanjeev! ğŸ’ª",
Chris,2022-09-14T15:28:02Z,1570071885391753200,"@MartinHayman @CentrFit Happy to hear that @centrfit has helped with your motivation! Keep up the good work, mate!",
Chris,2022-09-14T00:39:54Z,1569848380729204700,Hereâ€™s a little behind the scenes look at some of the fun and madness that went into the making of @MarvelStudios #ThorLoveAndThunder  â¤ï¸âš¡ï¸ Now Streaming on @DisneyPlus https://t.co/nLnRXzKM7y,
Chris,2022-09-12T21:55:23Z,1569444587986616300,"Bird Dog - 10 reps
Bicycle Sit Ups  - 10 reps
Alternating Supermans  - 10 reps
Scissor Kicks  - 10 reps
Butterfly Sit Up  - 10 reps
Medicine Ball Crunch  - 10 reps
Crunch - 10 reps
Flutter Kicks - 10 reps

Rest 60 seconds and repeat 4 more times.",
Chris,2022-09-12T21:55:21Z,1569444581921652700,Back on the boat with my go-to core workout. Try at your own pace but keep pushing yourself! Follow along and donâ€™t stop until you hit 50 reps! Youâ€™ve got this! ğŸ’ª @CentrFit https://t.co/qJm1x5Xoec,
Chris,2022-09-08T16:04:00Z,1567906608646164500,"Time to clear the schedule because #ThorLoveAndThunder is now streaming only on @DisneyPlus! Watch it once, watch it 9 times in a row. Watch it in slow motion or with subtitles in a different language. The viewing options are endless!!! â¤ï¸ &amp; âš¡ï¸#DisneyPlusDay https://t.co/lk2ysH4jmN",
Chris,2022-08-31T21:09:26Z,1565084369840111600,@lisamorelli56 Cheers! Enjoy the show!,
Chris,2022-08-31T21:09:05Z,1565084282858635300,Please donâ€™t get a tattoo with anything Iâ€™ve ever said ğŸ˜‚ https://t.co/I680go7xxt,
Chris,2022-08-31T21:08:38Z,1565084171441262600,That was Zeus https://t.co/djoqiWUFfV,
Chris,2022-08-31T21:07:43Z,1565083938795692e3,@MrMike3134 @ChrisDcjdrn Amazing! Keep up the good work @MrMike3134,
Chris,2022-08-24T21:52:09Z,1562558405142753300,"Try this one out ğŸ’ªğŸ» Every 10 reps the exercise will change but the difficulty gets easier donâ€™t stop until you hit 50 reps!
Dumbbell burpee curl - 10 reps
Squat curl press - 10 reps
Alternating reverse lunge &amp; curl - 10 reps
Bicep curl - 10 reps 
Standing shoulder press - 10 reps https://t.co/nbO7kfuyqp",
Chris,2022-08-22T11:50:23Z,1561682190207012900,Get your couches ready for the premiere of Thor: Love and Thunder on @DisneyPlus on September 8th. #DisneyPlusDay https://t.co/7y5jznvIow,
Chris,2022-08-19T13:54:22Z,1560626229455323100,@anae7_smiash Hi Ananya! Wouldnâ€™t want to make you do this for a whole weekâ€¦,
Chris,2022-08-19T13:53:42Z,1560626059204333600,"@ThatYankeesDude Wow, thanks Jimmie! Enjoy @centrfit!",
Chris,2022-08-19T13:51:59Z,1560625628151533600,@CaptCash You assumed correctly. Thatâ€™s exactly how I limber up ğŸ˜‚,
Chris,2022-08-19T13:50:51Z,1560625343194701800,"@dadnos1986 Youâ€™ve got this, mate! Keep up the good work! @CentrFit",
Chris,2022-08-19T13:50:24Z,1560625229931679700,Didnâ€™t we settle this in #LoveandThunder? https://t.co/STnMZAGtbv,
Chris,2022-08-19T13:48:08Z,1560624658944168e3,@sarahmontague @ElsaPataky_ @netflix She can do it all!ğŸ‘‘,
Chris,2022-08-19T13:47:34Z,1560624518900711400,"I mean, how else do you learn the true meaning of friendship? Thanks #TheSaddleClub https://t.co/Qq4mUjVMnF",
Chris,2022-08-19T13:45:37Z,1560624028192501800,"@sami_sp @RugbyInsideLine Put me in, coach!",
Chris,2022-08-19T13:45:16Z,1560623939109503e3,This is incredible! Wishing you and your students a great year ahead. https://t.co/9xXXIOFnh2,
Chris,2022-08-11T23:10:33Z,1557867095311802400,My younger self would be so disappointed https://t.co/lKAGexVDO1,
Chris,2022-08-11T22:48:34Z,1557861560822796300,@JamesStratton36 @CentrFit Crushing it!,
Chris,2022-08-11T22:47:43Z,1557861347940974600,@chattypatra And you have my undying gratitude for your support!,
Chris,2022-08-11T22:47:15Z,1557861228835246e3,@MackAttack13x @CentrFit LEGEND!!!,
Chris,2022-08-11T22:46:34Z,1557861056294166500,"@TheaAchillea @marvel_uk @BobbyDazzler84 @TaikaWaititi I better watch out, sheâ€™s coming for my job! What a talent!",
Chris,2022-08-11T22:46:07Z,1557860946147610600,"@ThomasRayEllin1 @CentrFit Congrats, ThomasRay! You got this!",
Chris,2022-08-11T22:45:20Z,1557860747744399400,"@MarkRuffalo Hahaha, thanks mate!",
Chris,2022-08-11T22:40:57Z,1557859643027640300,@JeremyRenner Thanks mate!,
Chris,2022-08-04T22:20:31Z,1555317788113178600,@djacobsvoice Family workouts are the best workouts. Great to hear!,
Chris,2022-08-04T22:20:03Z,1555317669259124700,"@sinha_saurabh08 She is worthy! Congrats, Saikhom, you legend.",
Chris,2022-08-04T22:18:41Z,1555317324818763800,@troddenon @thorofficial @russellcrowe @melissamccarthy @KevinFiege1 @melissamccarthy always steals the show! Thanks for watching!,
Chris,2022-08-04T22:18:07Z,1555317181222568e3,A massive artistic talent! But let's not overlook that she also has the smarts to rightly select ME as the first in the Marvel collection ğŸ˜‰ğŸ˜œ https://t.co/ZC3eabze7X,
Chris,2022-08-04T22:16:29Z,1555316771720048600,I keep telling people that my dulcet tones can do more than scream FOR ASGARD! https://t.co/rkQssPucBs,
Chris,2022-08-04T22:11:53Z,1555315614243205e3,I like to meet the morning sun with a good high kick. https://t.co/6hl6ddApCl,
Chris,2022-07-27T22:44:26Z,1552424703746519e3,@hemswrld This is exactly what I say to myself every morning when I look in the mirror.,
Chris,2022-07-27T22:43:38Z,1552424500096290800,Glad I could help bridge the gap. Thanks for watching! https://t.co/2Q4TEwhooo,
Chris,2022-07-27T22:42:41Z,1552424261801083e3,Please don't blame them. It's my fault. Any TikTok tips? https://t.co/1X8YWAOkMZ,
Chris,2022-07-19T23:30:26Z,1549537174965702700,@BrandonStenning Happy birthday Brandon's Mum!,
Chris,2022-07-19T23:30:06Z,1549537092308332500,"*blushing* thanks, @cdkush2271! https://t.co/PAcKMEIcRC",
Chris,2022-07-19T23:29:40Z,1549536983352893400,Thanks so so much for all the support! https://t.co/IqzVbXkeun,
Chris,2022-07-19T23:29:16Z,1549536883260043300,Glad you enjoyed! Keep up the good work! https://t.co/eUdqbzY7Pr,
Chris,2022-07-19T23:28:51Z,1549536777479737300,@JDG919 Thanks for watching!,
Chris,2022-07-19T23:28:23Z,1549536659678539800,@Fatimatweets_14 @taylorswift13 @selenagomez @babarazam258 Happy Belated Birthday to you!,
Chris,2022-07-19T23:28:00Z,1549536563851247600,"Thanks for watching, mate! https://t.co/I3CZ8wCHO4",
Chris,2022-07-19T23:27:23Z,1549536409739993e3,"The strongest Avenger by far. You are my heart hero, Seb. #HeartHeroSeb https://t.co/HDycoAtx0n",
Chris,2022-07-19T23:25:51Z,1549536024455311400,"This is great! Hope you enjoyed it, Alexander! https://t.co/sPoyOVOU2I",
Chris,2022-07-19T23:25:23Z,1549535904418521e3,It was so much fun! Sheâ€™s the sweetest. https://t.co/7FhqrD1PSa,
Chris,2022-07-19T23:24:44Z,1549535743613083600,Thanks for watching @palmsjane1965 â¤ https://t.co/NdJddduiC0,
Chris,2022-07-19T23:24:11Z,1549535604483842e3,"@GreenHornet786 Rocket, no question.",
Chris,2022-07-19T23:23:35Z,1549535453144961e3,@loverifnotmine Miss you more!,
Chris,2022-07-18T22:34:18Z,1549160662332371e3,@CentrFit has everything you need for your fitness journey. What it doesnâ€™t have is advice on what to do with your hands in photos. Iâ€™m hoping this helps everyone out there. Hereâ€™s my 3 looks... https://t.co/sWTrJjd2zq,
Chris,2022-07-14T23:51:03Z,1547730427019858e3,Hereâ€™s some BTS rehearsals with Rocket. Heâ€™s one of the most generous artists Iâ€™ve ever worked with. Although super quiet... https://t.co/fgrxjead8b,
Chris,2022-07-10T20:47:57Z,1546234794362773500,@gracehelpclub @TwitterMovies @Twitter Love you @gracehelpclub!,
Chris,2022-07-10T20:47:18Z,1546234629874765800,"@Tabathamarshal Tell your mom I love her, too! Youâ€™re a great daughter. Enjoy the film!",
Chris,2022-07-10T20:46:27Z,1546234417303126e3,@Kelvin04812181 @TwitterMovies Thank your brother for me and be sure to tell him heâ€™s lucky to have a sibling like you.,
Chris,2022-07-10T20:45:43Z,1546234234959962e3,"@PaulaJain @thorofficial @TaikaWaititi @cineworld Thanks, Paula! So glad you loved it.",
Chris,2022-07-10T20:44:44Z,1546233985277300700,"@DJKN3KWTIII @TaikaWaititi Thank you @DJKN3KWTIII, grateful for your support!",
Chris,2022-07-10T20:43:54Z,1546233774035320800,@dundundaan Stay hydrated @dundundaan,
Chris,2022-07-10T20:43:12Z,1546233599774658600,@appiefyy Hereâ€™s my shameless plug to try a 7-day free trial with @centrfit to get started! ğŸ˜‚ğŸ’ª,
Chris,2022-07-10T20:41:38Z,1546233206193754e3,"@ModernVampire_ Stole my heart, too! â¤",
Chris,2022-07-10T20:41:08Z,1546233078305230800,@scphynest @thorofficial Thanks so much!,
Chris,2022-07-10T20:40:36Z,1546232945832349700,@blurayangel Showing this tweet to my kids ğŸ˜‚,
Chris,2022-07-09T22:29:36Z,1545897990237261800,Big Puppy Dog Energy ğŸ• https://t.co/K9kD03Cfgw,
Chris,2022-06-30T21:07:44Z,1542615895637229600,"@CentrFit our motto is you can train anywhere, anytime. This video is proof. Just got my PB in this ball pit for the 100 meter freestyle https://t.co/X0m4EbaUwc",
Chris,2022-06-27T16:38:09Z,1541460886870667300,"For over a decade you have shown us that Thor is still worthy. Weâ€™re humbled and grateful to all of you who have been part of this incredible journey. 
We canâ€™t wait for you to see #ThorLoveAndThunder in theaters July 8th â¤ï¸âš¡ï¸ Preorder your tickets now at link in bio! https://t.co/EOt6pd7WYa",
Chris,2022-06-21T04:53:45Z,1539109294683177e3,"Go see Marvel Studiosâ€™ Thor: Love and Thunder â¤ï¸ âš¡ï¸, because thatâ€™s what heroes do. In theaters July 8th. https://t.co/yhBM6K7883",
Chris,2022-06-18T01:04:26Z,1537964420013228e3,So excited to share Spiderhead with you all! Showing on @NetflixFilm now. Get your drip on and check it out https://t.co/vJVTbmhw8A,
Chris,2022-06-15T10:34:55Z,1537020824648986600,Get tickets now at @fandango and see Christian Bale bring to life one of the greatest villains the MCU has ever seen @MarvelStudios https://t.co/XBIP1tqx3r,
Chris,2022-06-03T06:55:57Z,1532617066208895e3,@CentrFit https://t.co/JVHiVTtMh6,
Chris,2022-06-01T20:30:57Z,1532097388860452900,A new journey in the Mad Max saga begins #FURIOSA https://t.co/nhxqRXB73z,
Chris,2022-05-27T00:30:30Z,1529983349502070800,New Program @CentrFit check it out now ğŸ’ªğŸ» https://t.co/NeIAdg2p3S,
Chris,2022-05-24T02:00:13Z,1528918764233687e3,July 8th Thor Love and Thunder âš¡ï¸ https://t.co/CLmTul9tCc,
Chris,2022-05-23T03:27:01Z,1528578219036663800,Get ready everyone! Thor Love and Thunder official trailer dropping tomorrow @MarvelStudios @thorofficial https://t.co/KxcTU2IJq6,
Chris,2022-05-17T21:00:51Z,1526669096510558200,Drip on? Spiderhead on @NetflixFilm June 17 @Miles_Teller @jurneesmollett https://t.co/35Ib9NS7Xi,
Chris,2022-05-16T18:06:18Z,1526262781871202300,Drip On? @NetflixFilm https://t.co/UIoBgHuFtR,
Chris,2022-04-20T01:46:30Z,1516594124794695700,Worldâ€™s strongest Avenger with the worldâ€™s best fans! Thank you for the 209M views in 24 hours! â¤ï¸ https://t.co/8MtmgaEc0S,
Chris,2022-04-18T20:21:59Z,1516150068058935300,Hereâ€™s also an epic Love and Thunder poster. I drew it free hand in my spare time. @marvelstudios @thorofficial #thorloveandthunder https://t.co/fmJfodFQKE,
Chris,2022-04-18T14:30:37Z,1516061641770619e3,"Hereâ€™s the first teaser for Thor Love And Thunder. All the feels of a classic Thor adventure . Big, loud and Crazy and full of heart.Â Youâ€™ll laugh youâ€™ll cry, then youâ€™ll laugh so much youâ€™ll cry some more!! Love and Thunder coming at you all July 8th!! https://t.co/l5CoIJJif1",
Chris,2022-03-31T17:26:03Z,1509582808989245400,Just posted a photo https://t.co/1P33KxSRLu,
Chris,2022-03-17T17:23:43Z,1504508795615170600,Just posted a photo https://t.co/UoOkrawPgW,
Chris,2022-01-28T14:15:19Z,1487066762063585300,Finishing the week strong with some well deserved Iron Punishment!! Get some @centrfit ğŸ’ªğŸ»ğŸ’ªğŸ»ğŸ’ªğŸ» https://t.co/6xW2GO7lBz,
Chris,2021-12-23T20:52:30Z,1474120753381470200,Merry Xmas from the team at @CentrFit . And in the spirit of giving weâ€™re giving 4 weeks free if you sign up now at https://t.co/ed0KpIZfH8 my team of experts are with you anywhere anytime. Letâ€™s get moving see ya there. https://t.co/sdhaG23yA7,
Chris,2021-12-02T13:44:38Z,1466402933940146200,Just posted a photo https://t.co/5dim0RyHtV,
Chris,2021-11-21T10:51:14Z,1462373029057544200,Ready to celebrate the holidays like a BOSS? @boss #BOSSBottled https://t.co/JfB2iYEBwq,
Chris,2021-11-17T17:42:26Z,1461026958859542500,The struggle was real in this brutal Pilates session thanks to @centrfit @liamhemsworth @bobbydazzler84 @zocobodypro https://t.co/XXpUclNFm4,
Chris,2021-11-02T18:04:45Z,1455596760177340400,Punching my way through jet lag thanks to @centrfit with some High Intensity Training. Nothing gets you over a long trip like a punchy workout. https://t.co/KDeiJKsREq,
Chris,2021-10-11T19:57:50Z,1447652685323202600,"Join @CentrFit now and meet the team of experts who have shaped and inspired me over the years. Get healthier, happier, stronger. You donâ€™t have to make yourself by yourself @CentrFit https://t.co/YOudmMVcYw",
Chris,2021-09-27T20:54:13Z,1442593442169647e3,Just posted a photo https://t.co/jLd5Ut17pS,
Chris,2021-09-07T06:11:51Z,1435123629688197e3,"In 2019 I partnered with @Emirates and @EXPO2020Dubai to help bring awareness to what is a really important event for the world. If you are able to travel and you feel itâ€™s safe, I sincerely hope you can make it.
#FlyEmiratesFlyBetter #Expo2020 https://t.co/BhF2XSuWlL",
Chris,2021-08-18T22:27:42Z,1428121452541214700,Massive results for @erikconover from our new program Centr Power! So stoked for you mate. Join Erik and others today by signing up at @centrfit link in bio! https://t.co/yr9JPkpmtV,
Chris,2021-08-16T23:13:45Z,1427408265151922200,Welcome to the MCU Shang-Chi! Canâ€™t wait to see this. Itâ€™s going to be epic! Out September 3rd #ShangChi @marvelstudios https://t.co/CSa8KSmjQs,
Chris,2021-08-06T23:18:24Z,1.4237855568115999e+18,Just posted a video https://t.co/GkPP746mLL,
Chris,2021-03-22T21:35:39Z,1374112562086809600,The following contains a few naughty words ğŸ¤¬It also contains some truth about me that Iâ€™m ağŸ¤¬ğŸ˜œ. @centrfit https://t.co/vOKxwtZelO,
Chris,2021-02-18T21:01:39Z,1362507595714601e3,If itâ€™s results you wanna see my team is a-head of the game ğŸ˜œ sign up @centrfit now. Link in bio https://t.co/JrghymPkry,
Chris,2020-06-24T23:59:53Z,1275941747374391300,EPIC! https://t.co/ABwPn63chv,
Chris,2020-05-13T23:31:41Z,1260714361636769800,"#ALLINCHALLENGE accepted.  Iâ€™m inviting you and a guest to the premiere of THOR: LOVE &amp; THUNDER!  Donations go to @nokidhungry, #mealsonwheels and #americasfoodfund which benefits @FeedingAmerica and @WCKitchen. https://t.co/OPiTWmljec https://t.co/eqTltSmv5t",
Chris,2020-05-08T21:15:10Z,1258868068589154300,Just going through some workout equipment for EXTRACTION training https://t.co/63B86BgDJi,
Chris,2020-05-06T18:37:48Z,1258103688230572e3,"@NetflixLAT Mates, please... https://t.co/9wTTpIJvC1",
